1774099509.5424,100687.0
1774099509.5724978,100362.5
1774099509.603677,100298.25
1774099509.633266,100259.25
1774099509.651986,100209.0
1774099509.681838,100311.75
1774099509.711047,100306.0
1774099509.7421062,100311.25
1774099509.77124,100347.25
1774099509.801624,100363.75
1774099509.830144,100353.0
1774099509.862884,100292.25
1774099509.876312,100161.75
1774099509.9189188,100060.25
1774099509.933495,100080.0
1774099509.96425,111504.25
1774099509.9929411,129898.25
1774099510.0226939,105404.25
1774099510.0526478,138419.75
1774099510.071334,138446.5
1774099510.101125,138435.25
1774099510.1441898,138451.25
1774099510.172835,138425.5
1774099510.191774,138474.75
1774099510.221011,134546.25
1774099510.2521758,137749.0
1774099510.281043,138432.0
1774099510.2960489,138441.25
1774099510.326286,138371.0
1774099510.384619,117426.75
1774099510.3854358,101424.0
1774099510.4136589,100544.25
1774099510.4429388,100555.5
1774099510.474603,100517.5
1774099510.4920561,100422.25
1774099510.533756,100418.5
1774099510.551188,100338.25
1774099510.5824618,100468.25
1774099510.611219,100394.75
1774099510.641406,100409.75
1774099510.6721,100457.75
1774099510.701643,100459.75
1774099510.716157,100427.0
1774099510.74545,100401.25
1774099510.773616,100323.75
1774099510.803124,100257.75
1774099510.8324769,100200.0
1774099510.863075,100163.75
1774099510.8932,100193.5
1774099510.911072,99981.5
1774099510.94139,100341.75
1774099510.968597,100270.0
1774099510.998652,100319.5
1774099511.0435462,100335.75
1774099511.072789,100368.75
1774099511.091251,106715.75
1774099511.121161,129639.5
1774099511.137056,119891.5
1774099511.163523,138428.0
1774099511.208174,138462.5
1774099511.22354,138438.5
1774099511.252618,138450.0
1774099511.2825332,138194.0
1774099511.3132968,133286.25
1774099511.329063,114891.5
1774099511.3577101,104013.5
1774099511.388596,100756.5
1774099511.4176168,100732.75
1774099511.4484339,100527.75
1774099511.47841,100604.0
1774099511.507949,100578.0
1774099511.537777,100508.75
1774099511.5537899,100438.25
1774099511.582517,100399.75
1774099511.613606,100391.0
1774099511.658881,100374.75
1774099511.673545,100376.25
1774099511.703221,100358.25
1774099511.734196,100338.0
1774099511.750155,100355.0
1774099511.77907,100368.25
1774099511.808416,100401.25
1774099511.837696,110466.5
1774099511.883007,117325.75
1774099511.8989599,138454.0
1774099511.928171,138436.0
1774099511.957887,138458.5
1774099511.988,138411.25
1774099512.006075,138447.0
1774099512.0362308,138429.0
1774099512.067012,138448.25
1774099512.093796,138429.75
1774099512.1228101,138452.75
1774099512.1529589,138423.5
1774099512.182522,138445.0
1774099512.21298,138452.25
1774099512.2428522,138434.0
1774099512.258595,126647.25
1774099512.28747,107159.25
1774099512.317775,101288.25
1774099512.362603,100743.5
1774099512.3785012,100620.25
1774099512.393762,100536.75
1774099512.422752,100503.5
1774099512.453415,100471.25
1774099512.498569,100459.75
1774099512.5137768,100439.0
1774099512.543499,100454.0
1774099512.58792,100432.75
1774099512.588851,100441.25
1774099512.617943,100411.0
1774099512.6483462,100391.0
1774099512.69313,100400.0
1774099512.708641,100399.75
1774099512.73838,100350.25
1774099512.767446,138454.5
1774099512.798156,135500.25
1774099512.844161,138429.25
1774099512.845812,138465.5
1774099512.889023,138442.75
1774099512.90668,138436.25
1774099512.936296,138446.5
1774099512.9663959,138436.25
1774099512.996216,138443.75
1774099513.0090182,138459.5
